is_scraping,car_model_designation_no,classification_no,car_name,car_model_name,youshiki,vin_start,vin_end,model_from,model_to,catalog_name,parts_code
False,18096,0604,4V:エネナシ,MR31S,MR31S,110001,200000,201509,no_data,MR31S-2,21000 34101 35120 35120 35120 35320 35320 35320 36780 36780 36780 38720 38720 38880 38880 38880 39510 39510 39510 39920 39920 39920 39920 39920 39970 39970 41601 41602 41800 43210 43210 43210 48110 48110 48510 58300 71711 71713 71713 71713 71713 71713 71717 71718 71721 71721 71722 71722 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71811 74100 74100 74100 84501 84501 84501 84501 84502 84502 84502 84502 84510 84510 84510 84521 84526 84541 84546 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107 85107 85107 85107 85107 85107 85108 85108 85108 85108 85108 85108 85180 85180 85180 85180 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 87105 87106 87107 87107 87107 87107 87107 87107 87108 87108 87108 87108 87108 87108 87180 87180 87305 87305 87306 87306 87307 87307 87307 87307 87307 87307 87308 87308 87308 87308 87308 87308 87380 87380
False,18096,0605,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 38880 38880
False,18096,0606,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101
False,18098,0602,ラパン,HE33S,HE33S,100001,no_data,201503,no_data,HE33S,33680 33910 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 35120 35120 35120 35120 35120 35320 35320 35320 35320 35320 35650 35670 36250 37210 37990 38720 38720 38880 38880 38880 39510 39920 39920 39920 39970 41601 41601 41602 41602 41810 41810 43210 43250 43250 43250 43252 48110 48110 48110 48110 48110 48110 48150 48150 48150 48500 48500 48500 48500 57300 57611 57611 57711 57711 58300 68001 68001 68002 68002 68003 68003 68004 68004 69100 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71713 71713 71721 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 74100 74100 74400 83401 83401 83401 83402 83402 83402 83501 83502 83530 83560 84501 84501 84502 84502 84510 84510 84521 84521 84541 84546 84570 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 84910 84920 84920 85103 85103 85103 85103 85103 85105 85106 85180 85180 85180 85180 85180 85180 85180 85180 85180 85180 85180 85180 85303 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 86401 87101 87101 87101 87101 87101 87101 87101 87101 87360 87380 87380 87380 87380 87380 87380 87380 87380
False,18098,0602,ラパン,HE33S,HE33S,100003,no_data,201903,no_data,HE33S-2,33990 33990 34101 34101 34101 34101 37990 38720 38880 39510 43250 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 74400 84510 84510 84521 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 85180 85180 85180 85180 85180 85180 85303 86401 86401 87101 87360 87380 87380 87380 87380 87380 87380
False,18172,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,27100 34100 34100 38880 38880 38880 38880 38885 44101 44101 56100 56100 74100 83940 83940 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702
False,18173,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 14250 14250 14300 17700 31100 33680 33680 33680 34100 34100 35120 35320 35650 35670 36254 36770 37430 37990 38880 38880 38880 38880 39510 41601 41601 41602 41602 41800 43210 44101 44101 44102 44102 44111 46500 46500 48110 48150 56100 56100 57300 57611 57711 58270 68001 68001 68002 68002 68003 68004 69100 69100 71711 71713 71714 71811 72110 72121 74100 83401 83402 83501 83502 83510 83540 83940 83940 83940 83940 83950 83980 83980 84501 84501 84502 84502 84510 84541 84541 84546 84546 84570 84570 84575 84580 84580 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84910 84910 84920 85180 86401 86401 86401 87180 87360 87380 89101 95200 95200
False,18296,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 14190 14250 14300 15100 17700 21000 21000 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 35120 35320 35650 35650 35670 35670 36254 36254 36710 37430 37480 37480 37990 38720 38720 38720 38880 38880 38880 38880 38880 39510 39920 39970 39970 41601 41601 41602 41602 41810 41810 41810 43250 44101 44101 44101 44102 44102 44102 45111 45151 45201 45202 45810 45810 46500 48110 48110 48150 48500 48500 57300 57300 57611 57711 58270 58270 58600 68001 68002 68003 68004 69100 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 72110 72110 72110 72110 72112 72140 72151 74100 74100 74100 74100 74100 74100 74100 74100 74120 74150 74410 74410 83401 83402 83501 83502 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83950 84501 84501 84502 84502 84510 84510 84510 84541 84546 84570 84710 84710 84720 84720 84730 84740 84910 84920 84920 84920 84920 84920 85101 85101 85101 85102 85102 85102 85103 85103 85180 85180 85301 85302 87101 87305 87306 87380 89101 89101 95200 95200 95310 95411
False,18296,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 34100 35120 35320 37210 43210 43210 48110 48110 48110 48110 48110 48110 48110 48110 57611 57711 84501 84501 84501 84502 84502 84502 84510 84510 84710 84710 84720 84720 84920 84920 84920 84920 84920 85101 85101 85101 85101 85101 85101 85102 85102 85102 85102 85102 85102 85102 85102 85103 85103 85103 85103 85103 85180 85180 85180 85180 85301 85301 85302 85302 86401 86401 87105 87106 87180 87180 87305 87306 87380 87380
False,18296,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,43210 43210 48110 48110 48110 48110 57611 57711 71711 71711 71711 71711 71711 71811 71811 71811 71811 71811 83940 83940 85101 85102 85180 85301 85302 86401 86401 86401 87180 87380
False,18296,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14250 14300 15100 21000 21000 21000 27101 27101 27102 34100 34100 34100 34100 34100 34100 34100 34100 34101 34101 34101 34101 34101 34101 34101 34101 38880 38880 38880 38880 38880 41601 41601 41602 41602 41810 41810 41810 44101 44101 44101 46510 84710 84710 84720 84720 84730 84740 85102 85102 85102 85302 89101 89101
False,18296,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 34101 34101 34101 34101 34101 34101 34101 34101 34101 34101 34101 34101 34101 34101 34101 84710 84710 84720 84720 85102 85102 85102 85102 85302 85302
False,18297,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14110 14140 14190 14250 14300 15100 17700 18213 18213 21000 31100 31400 33400 33920 33920 33920 34103 34103 35121 35121 35121 35321 35321 35321 35650 35650 35650 35650 36710 36710 36710 36710 37210 37210 37310 37310 37430 37430 37990 38860 38860 38880 38880 39510 41601 41601 41602 41602 41800 43210 43210 43250 43252 43401 43401 43402 44101 44102 44111 45111 45151 45201 45201 45202 45202 45810 46500 48110 48110 48110 48150 48500 48500 55101 55102 55311 57300 57611 57611 57711 57711 58270 58600 58600 68001 68002 68003 68004 69100 71721 71740 71811 74100 74100 74100 74100 74100 74120 74140 74150 74150 74400 83401 83401 83402 83402 83402 83501 83501 83501 83502 83502 83502 83940 83950 83980 83980 83980 83980 83980 83980 83980 83980 83980 84501 84502 84503 84504 84515 84570 84575 84580 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84703 84730 84740 84910 84910 84920 85102 85102 85102 85103 85103 85103 85103 85103 85180 85180 86401 86401 86401 87180 87360 87380 89101 95200 95310 95411 95411
False,18318,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14190 14220 14220 14250 14300 15100 17700 18213 18213 24710 31100 31400 31400 31400 33921 38860 38880 38880 44101 44102 44111 48110 48110 55101 55102 55311 85102 85102 85180 85180 86401 86401 86401 87180 87380 95200
False,18318,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33921 38880
False,18454,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 21000 33990 33990 33990 33990 34102 34102 36710 38880 38880 38880 71711 71811 74100 74100 95200 95411
False,18455,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 34103 34103 38880 38880 38880
False,18456,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13900 13900 14190 14220 14250 14300 18213 18213 24710 31400 31400 31400 34102 34102 38880 44101 44101 44102 44102 44111 45201 45201 45202 45202 95200
False,18457,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14110 14120 14140 14190 14250 14300 15100 15100 17700 18213 18213 31400 33910 34100 34100 35120 35320 35603 35604 35650 35650 35670 35670 37210 37480 41601 41601 41602 41602 41810 43210 43250 43401 43402 44101 44101 44101 44102 44102 44102 45111 45151 45201 45201 45201 45202 45202 45202 46500 46500 46500 48110 48150 48500 48500 55101 55102 55311 57611 57711 58600 58600 68001 68002 68003 68004 69100 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71721 71740 71741 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 74100 74100 84510 84710 84710 84720 84720 85101 85102 85103 85103 85103 85180 85301 85302 86401 87180 87380 89101 95310 95411 　
False,18457,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33990 33990 33990 33990 33990 33990 33990 33990 34100 34100 37210 39920 39920 39920 39970 39970 43210 43210 46500 46500 46500 48110 48110 48110 48110 55401 55402 57611 57711 69100 71740 71741 71741 71741 84510 84510 84510 84510 84510 84510 84710 84720 85301 85302
False,18457,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33990 33990 33990 33990 37210 41601 41601 41602 41602 41810 43210 43210 48110 48110 48110 48110 71711 71711 71711 71711 71711 71711 71711 71722 71740 71740 71811 71811 71811 71811 71811 71811 71811 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 85101 85102 85102 85180 85301 85301 85302 85302 85302 86401 86401 86401 87180 87380
False,18457,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 34100 34100 38880 38880 44101 44101 44101 44102 44102 44102
False,18457,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33990 33990 33990 33990 33990 33990 33990 33990 34100 34100 34103 34103 34103 34103 48110 48110 48110 48110 85301
False,18457,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110 48110 48110 48110 85301
False,18458,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14190 14250 14300 15100 21000 27100 27450 34101 34101 38880 38880 41601 41601 41602 41602 41810 43402 43402 44101 44101 44101 44105 44105 44106 44106 44111 46500 55101 55102 55311 84710 84710 84720 84720 84730 84740 85102 85302 89101
False,18458,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 34101 34103 34103 84710 84710 84710 84710 84720 84720 84720 84720 85302
False,18458,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,41601 41601 41602 41602 41810 85302
False,18460,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,10000 10000 13110 13110 13400 14110 14110 14120 14140 14190 14260 14260 14310 15100 15100 15100 15110 17700 18213 21000 31100 31400 33400 33920 33990 33990 33990 33990 33990 33990 34100 35100 35120 35300 35320 35603 35603 35604 35604 35650 35650 35670 35670 36770 36770 36780 36780 36780 36780 36780 37400 37400 37430 37990 37990 38690 38860 38860 38880 38880 39101 39510 41601 41602 41800 43250 44101 44102 44111 45910 45910 48110 48110 48150 48500 55110 55120 55311 55401 55402 56110 56110 56110 57300 57610 57710 58611 68001 68002 68501 68701 69100 71711 71711 71711 71711 71711 71714 71741 71811 71811 71811 71811 71811 74100 74150 83410 83420 83420 83440 83450 83450 83940 84503 84504 84510 84510 84531 84531 84536 84536 84570 84701 84702 84730 84740 84760 84760 84910 84910 84920 85103 85180 85303 86401 86401 86401 86401 86401 86401 86401 87105 87106 87180 87360 87380 88180 88180 88360 89100 95200 95310 95410 95411 　
False,18460,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,10000 13110 14260 33920 33990 33990 34100 35100 35120 35300 35320 36770 37320 37430 37990 37990 37990 38880 39510 41800 41800 48110 56110 71711 71711 71711 71711 71711 71741 71811 71811 71811 71811 71811 74100 74101 83501 83502 83940 84531 84536 84701 84702 84730 84740 84920 85180 86401 86401 86401 86401 86401 87180 87380 88180 89100 95310 95410
False,18461,0017,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 31100 31100 31100 33990 34100 34100 38860 38860 38860 48110 48110 84531 84536 85303 87105 87380 88180 88180
False,18461,0027,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35100 35120 35300 35320 35510 35510 37400 37400 43200 43200 48110 48110 68501 74100
False,18461,0029,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31100 34100 87380 88180
False,18461,0033,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33990 35100 35300 35510 35510 35510 35510 37320 48110 74100 84510 84703 84703 84704 85180 86401 86401 86401 86401 86401 87180 87380 88180
False,18462,0011,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 14110 14120 14190 14260 14260 14260 14260 14310 15100 15110 15110 21000 27100 38860 39510 41601 41602 41800 44101 44102 44105 44111 44111 45910 45910 46800 48500 55401 55402 56110 56110 56110 74100 74130 89100
False,18462,0014,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,74100
False,18462,0015,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510 41800 41800 56110 74100 74101
False,18462,0017,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,74100
False,18559,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35320
False,18559,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,17700 33910 33990 33990 33990 33990 33990 41601 41601 41602 41602 41810 74100 87180 87380
False,18613,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14190 14220 14250 14300 15100 17700 18213 18213 31400 33400 33680 33910 35120 35320 38860 38880 38885 43210 44101 44102 48110 56100 71100 72110 84701 84702 85180 85303 86401 86401 86401 87180 87380 95200 95310
False,18639,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 13900 14190 14220 14220 14250 14300 14630 15100 15210 17700 18213 18213 31100 31400 33400 33910 33990 33990 33990 35120 35320 35650 35670 36710 37210 37310 37430 37480 37480 37990 39510 39970 39970 41601 41602 43210 43401 43402 44101 44102 44111 45111 45151 45201 45202 45810 46500 48110 48110 48110 48150 48500 48500 55101 55102 55311 55401 55402 57300 57611 57711 58270 58270 58600 68001 68002 68003 68004 69100 69100 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71713 71722 71741 71741 71811 71811 71811 71811 71811 71811 74100 74120 74150 83401 83402 83501 83502 83510 83540 83900 83900 83900 83900 83900 83900 83940 83950 84501 84502 84510 84510 84510 84510 84510 84541 84546 84570 84703 84710 84710 84720 84720 84730 84740 84910 84910 84920 85101 85102 85103 85103 85180 85301 85301 85302 85302 86401 86401 87180 87360 87380 89101 95200 95310 95411
False,18639,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,24700 24710 33990 33990 33990 44101 44102 48110 48110 48110
False,18703,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33990 33990 34100 34100 34100 34100 35120 35320 35650 35670 36710 37210 37210 37480 39970 43210 43250 43250 48110 57611 57711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 72110 72110 72110 72110 72110 72110 72110 72110 72110 72110 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 84710 84710 84710 84710 84710 84710 84710 84710 84720 84720 84720 84720 84720 84720 84720 84720 85103 85107 85108 85108 85108 85301 85302 85302 85302 86401 86401 87107 87108 87307 87308
False,18703,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35120 35320 43210 43210 48110 48110 48150 57611 57711 72110 84910 84920 84920 85107 85107 85108 85108 85108 85108 85108 85108 85180 85301 85301 85302 85302 85302 85302 85302 85302 85302 86401 86401 87107 87108 87307 87308
False,18703,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 15100 18213 33910 33990 33990 34101 34101 34101 34101 34101 34101 35120 35320 35501 35502 35650 35650 35670 35670 35690 35691 36710 37210 37210 37480 37990 37990 38720 38880 38880 38880 39510 39970 39970 41601 41602 43401 44101 44102 45111 45151 46500 48110 48500 48500 57611 57711 69100 71711 71711 71711 71711 71711 71711 71740 71740 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 72110 74100 83401 83402 83501 83502 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 83940 83940 83940 83940 83940 83940 83940 83940 83940 84510 84510 84510 84510 84510 84510 84510 84510 84510 84510 84510 84510 84521 84575 84580 84580 84710 84710 84710 84710 84710 84710 84710 84710 84720 84720 84720 84720 84720 84720 84720 84720 84910 84920 85103 85103 85103 85103 85104 85106 85106 85106 85107 85180 85301 85302 85302 85302 85303 86401 86401 87180 87360 87380 89100 89100 95310 95411
False,18703,0009,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,43210 48110 48110 48500 48500 74430 85180 85301 85302 85302 85302 85303 86401 86401 87180 87380
False,18703,0018,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13900 13900 14120 14190 14250 14300 15100 15100 18213 33910 34101 34101 34101 34101 34101 34101 38880 38880 38880 44101 44101 44102 44102 44111 48110 48110
False,18703,0021,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102 35100 35300 35610 35650 35670 39510 39970 43210 43250 48110 48110 55101 55102 55311 57300 57611 57711 68001 68002 68501 68701 71711 71711 71711 71711 71711 71711 71711 71711 71713 71721 71740 71742 71811 71811 71811 71811 71811 71811 71811 71811 72110 83940 83940 85107 85108 85108 85301 85302 85302 86401 86401 87107 87108 87307 87308
False,18703,0024,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102 48110 48110
False,18703,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 34100 34100 48110 84710 84710 84710 84710 84710 84710 84710 84710 84720 84720 84720 84720 84720 84720 84720 84720 85107
False,18703,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110 48110 85108 85108 85108 85108 85108 85108
False,18703,0608,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15101 15101 27101 34101 34101 34101 34101 34101 34101 38880 38880 38880 39510 41601 41602 44101 48110 84710 84710 84710 84710 84710 84710 84710 84710 84720 84720 84720 84720 84720 84720 84720 84720 85108 85108
False,18703,0609,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110 48110
False,18703,0618,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14220 14300 15101 15101 34101 34101 34101 34101 34101 34101 38880 38880 38880 44101 44101 48110 48110
False,18703,0621,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102 39510 48110 48110
False,18703,0624,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102 48110 48110
False,18786,0001,660 ワゴン,JB64W,JB64W,100001,no_data,201804,no_data,JB64W,13110 13900 14120 14220 14250 14260 14300 15100 17700 18213 18213 27101 27102 27103 27450 31100 31100 31400 33400 33910 33990 33990 34100 34100 34100 34100 35100 35120 35300 35320 35650 35670 37430 37480 38720 38885 39510 41700 43210 43210 43810 44101 44102 45111 45151 45200 46200 46510 48110 48110 48110 48150 48600 55100 55100 55100 57611 58300 58611 58811 68001 68001 68002 68002 69100 69100 71711 71711 71713 71721 71741 71811 72110 72112 74100 74100 74120 74140 74410 83401 83402 83410 83430 83440 83940 83950 84501 84501 84502 84502 84510 84510 84515 84521 84570 84570 84580 84580 84701 84701 84701 84702 84702 84702 84730 84740 84910 84920 85103 85107 85107 85180 85180 85301 85301 85302 85302 85303 86401 87101 87101 87180 87180 87301 87360 87360 87380 87380 89101 95200 95200 95310 95411
False,18786,0001,660 ワゴン,JB64W,JB64W,220001,no_data,202109,no_data,JB64W-2,13900 15100 31100 33990 33990 38885 55100 69100 69100 71811 74100 74100 84501 84501 84502 84502 84510 84510 84570 84570 84580 84701 84701 84702 84702 84920 85103
False,18786,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,17700 20002 33990 33990 34100 34100 34100 34100
False,18786,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31100 33910 33990 33990 34101 34101 34101 34101 48150
False,18786,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 31100 33910 33990 33990 34101 34101 34101 34101 72110 74100 74100 95200 95411
False,18786,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33990 33990
False,18787,0001,1500 シェラ,JB74W,JB74W,100001,no_data,201804,no_data,JB74W,13110 14110 14120 14250 14260 14300 15100 17700 18213 18213 31100 33400 33910 33990 33990 34100 34100 41700 43210 43210 44101 44102 46510 58611 58811 71711 71711 71713 71721 71741 71811 95200 95200
False,18787,0001,1500 シェラ,JB74W,JB74W,150001,no_data,202109,no_data,JB74W-2,15100 31100 33990 33990 43210 71811
False,18787,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,17700 20002 33990 33990 34100 34101
False,18787,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 33990 33990 34101 34102
False,18787,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31100 33990 33990 34101 34101 95200
False,18787,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33990 33990
False,19041,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 34100 34100 37210 38880 39970 39970 71711 71811 71811 72110 83940 84510 84510 84510 84710 84710 84720 84720 89100
False,19041,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 37310 48110 48110 48110 48110 84710 84710 84720 85301 85301
False,19041,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 39970 84720
False,19041,0009,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110
False,19041,0012,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102 39970 48110 71711 71711 71711 71811 71811 71811
False,19041,0013,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34103 34103 34103 34103 35120 35320 43250 55101 55102 71711 71811 71811 72110 74100 83940 84710 84720 85103 85107 85108 85301 85302 87107 87108 87307 87308 95411
False,19041,0015,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34103 34103 34103 35120 35320 48110 48110 48110 48110 84710 84710 84710 84720 84720 84720 85103 85107 85107 85108 85301 85301 85302 85302 87107 87108 87307 87308
False,19041,0020,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,35120 35320 39510 43210 71711 71740 71740 71811 72110 83900 85106 85180 85301 85302 87180 87380
False,19041,0021,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,43252 48110 84510 85180 85301 85302 86401 86401 87180 87380
False,19041,0024,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,43210 43210 48110 71711 71740 71740 71740 71740 71811 72110 72110 72110 72110 83940 85107 85107 85108 85108 85301 85301 85302 85302 86401 86401 86401 86401 87107 87107 87108 87108 87307 87307 87308 87308
False,19041,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 38880 48150 84710 84710 84720 84720
False,19041,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 84710 84710 84720
False,19041,0608,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 84720
False,19041,0612,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102
False,19041,0613,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34103 34103 34103 34103 84710 84720 85107
False,19041,0615,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34103 34103 34103 84710 84710 84710 84720 84720 84720 85108 85108
False,19041,0620,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510 85106
False,19042,0009,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 38880 48110
False,19042,0012,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102 48110
False,19042,0021,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 48110
False,19042,0024,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110
False,19042,0609,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 38880
False,19042,0612,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34102
False,19042,0621,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15101
False,19172,0026,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110
False,19172,0031,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13900 14111 14120 14190 15100 15110 20002 33910 33910 36770 38860 38880 74100
False,19172,0036,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110 84702 84702
False,19172,0631,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 27450
